Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days)
QuantEcon,rtvt123,44219176.0,164970014.0,2457543.299999999,3.3101377663198313,2579014.8494703434,dead,1909.375162037037
es6tutorial,ruanyf,4683636.0,5938743.0,1530226.4699999979,1.608256770996963,332635.9847584371,unknown,68.73545138888889
Sortable,RubaXa,32976107.0,868894.0,4229812.480000043,3.3150540692906927,1353694.3401686253,alive,10.056643518518518
grape,ruby-grape,6131224.0,107898.0,2173072.8499999964,1.853448812437917,429606.1412839554,alive,1.2488194444444445
quickbooks-ruby,ruckus,16253329.0,11568982.0,5872381.6600000085,3.936022992093217,1146175.8536824563,unknown,133.90025462962964
azure-open-ai-embeddings-qna,ruoccofabrizio,6898876.0,3432361.0,2436627.2999999975,1.7106690204952142,615781.7458619411,unknown,39.726400462962964
cortex-m-quickstart,rust-embedded,28004985.0,21863022.0,11867570.739999993,10.098627799310938,2857112.8446435966,unknown,253.0442361111111
johnny-five,rwaldron,32709496.0,19219366.0,1477649.1000000064,1.190885641823142,870542.5639077581,unknown,222.44636574074073
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,24089287.0,2311262.0,10019507.559999993,8.892987698412698,2272563.261250231,alive,26.750717592592594
quicksilver,ryanisaacg,3777409.0,95837620.0,1623752.7600000023,1.4352366652366653,346962.37902477797,dead,1109.231712962963
LLDB-QuickLook,ryanolsonk,25804349.0,292794864.0,19668256.039999947,12.356565277777777,5153921.401193393,dead,3388.8294444444446
q,ryboe,14095784.0,2584718.0,13324490.940000003,10.987840867828613,2251674.55149931,alive,29.915717592592593
CEH-Exam-Questions,ryh04x,79.0,19540368.0,79.0,0.0009143518518518518,,dead,226.16166666666666
s3ql,s3ql,13854665.0,1691481.0,2693074.720000009,1.743124190903286,680600.5145502371,alive,19.57732638888889
hackathon-starter,sahat,38664402.0,206957.0,1669034.699999999,1.378127899000744,924359.3097291503,alive,2.3953356481481483
satellizer,sahat,1965585.0,221866558.0,493917.40000000165,0.3964662409158568,103052.03499234849,dead,2567.899976851852
caj2pdf-qt,sainnhe,13051678.0,25003864.0,9969524.649999963,2.719758428300095,1551562.443263571,unknown,289.39657407407407
Android-QuickSideBar,saiwu-bigkoo,21159329.0,206216745.0,19219866.499999996,24.178570601851852,5523605.552858906,dead,2386.7678819444445
pytorch-qrnn,salesforce,133011913.0,54120353.0,109342869.16000004,84.09078460038987,30454192.186743036,alive,626.392974537037
plyr,sampotts,12277774.0,19137439.0,1881675.3999999943,1.2908913450356156,469932.54978850327,unknown,221.49813657407407
jQuery-Plugins,SamWM,44579425.0,204483644.0,23878170.40999989,36.54953343968969,6642233.929576,dead,2366.7088425925926
QSS-Skin-Builder,satchelwu,611.0,203535632.0,611.0,0.007071759259259259,,dead,2355.7364814814814
qrcode,sayanarijit,16512005.0,31854451.0,10042824.199999994,6.304296652421653,2234621.344153046,unknown,368.68577546296297
QLMarkdown,sbarex,23108486.0,14059167.0,9433301.019999996,6.0771345112118915,2235935.939921436,unknown,162.72184027777777
quadsort,scandum,13746931.0,25758.0,8574308.319999987,6.201509756046001,1599782.242073509,alive,0.298125
JMSJobQueueBundle,schmittjoh,18662781.0,105985824.0,15619680.099999994,9.950088950401451,2618966.3818606613,dead,1226.6877777777777
Qart,scola,13393053.0,195862778.0,12436003.119999992,9.474903273809524,2617957.6660616323,dead,2266.930300925926
qrcode,scopewu,9793788.0,1878497.0,9592229.6,15.478497185911401,2245909.3111688644,alive,21.741863425925924
quotesbot,scrapy,1801669.0,222007410.0,1747669.9299999995,5.22236400462963,900304.7653916515,dead,2569.530208333333
scrapy,scrapy,2505753.0,7595.0,540978.0800000002,0.5505145643273897,117093.01293603326,alive,0.08790509259259259
nerdtree,scrooloose,32217579.0,529555.0,5275654.52000003,4.3780793809563505,1451405.4395808147,alive,6.129108796296296
DeepLearning-500-questions,scutan90,11812593.0,64606232.0,2084687.0499999984,0.945814091662306,583162.7578279763,dead,747.7573148148148
lets-chat,sdelements,40690096.0,128681172.0,2698730.9399999613,1.8635021996963361,1376419.6439182363,dead,1489.3654166666668
Best-websites-a-programmer-should-visit,sdmg15,16137519.0,578929.0,3411853.8099999917,2.07217823084837,795791.8029518712,alive,6.700567129629629
AndroidQuick,sdwfqin,13742010.0,45505517.0,4844966.710000005,4.715614777389665,1137765.6684746745,dead,526.684224537037
seajs,seajs,152333589.0,10404341.0,1093533.3699999987,1.8130723701131686,3281732.979478721,unknown,120.42061342592592
sea-query,SeaQL,2745649.0,1055477.0,776828.4300000044,0.7358544293406881,175739.2530183176,unknown,12.21616898148148
Application-Security-Engineer-Interview-Questions,security-prince,8218291.0,102005897.0,6555208.759999999,5.575813341750841,1571924.8242931196,dead,1180.6238078703705
select2,select2,26546262.0,20381057.0,1863171.360000001,1.5161392981041728,789280.0509763593,unknown,235.89186342592592
selectize,selectize,23917807.0,7946448.0,4328628.229999914,3.4964773391812862,1415798.875493263,unknown,91.97277777777778
Semantic-UI,Semantic-Org,32151503.0,25340068.0,601474.6500000019,0.5284219300737886,605364.2367301609,unknown,293.2878240740741
quranjson,semarketir,59152886.0,85357275.0,37395887.09999981,30.45035932239057,8422541.634009626,unknown,987.9314236111111
reactjs-interview-questions,semlinker,24106666.0,100022765.0,21302094.209999975,12.566812169312168,4512874.861579717,dead,1157.6708912037036
connect,senchalabs,13499710.0,68947080.0,1984433.4000000004,1.1304897610530178,546271.1778928172,dead,797.9986111111111
jQTouch,senchalabs,19782392.0,276043252.0,4781376.82,2.973106941161019,1344619.9051145723,dead,3194.9450462962964
awesome-qa,seriousran,31454278.0,56756219.0,15745850.140000049,9.158230748734345,3380111.5347739104,unknown,656.9006828703704
quaggaJS,serratus,18854012.0,143422618.0,9295167.679999895,5.317472835611637,1651188.1350604356,dead,1659.9840046296297
devtraining-createnotes-quebec,ServiceNow,2934645.0,187923563.0,2876051.44,11.344857253086419,1692603.9499662446,dead,2175.0412384259257
devtraining-needit-quebec,ServiceNow,4806.0,213321318.0,4806.0,0.055625,,dead,2468.996736111111
rails_admin,sferik,7429806.0,331503.0,1317754.7999999977,0.9649614597884654,313599.0046211804,alive,3.8368402777777777
Qv2ray,Shadowsocks-NET,4788124.0,40569660.0,440812.7799999991,0.383514212576913,176175.54662050528,dead,469.55625
libQtShadowsocks,shadowsocks,31280990.0,126072157.0,4634152.29999999,3.176389698264698,1661819.8850020592,dead,1459.1684837962962
shadowsocks-android,shadowsocks,9860128.0,3170650.0,1240741.3599999954,1.0657637102476156,370800.49151077267,unknown,36.69733796296296
shadowsocks-qt5,shadowsocks,37322072.0,126072092.0,4883256.499999978,2.9674721851582295,1671383.6626922355,dead,1459.1677314814815
shadowsocks-windows,shadowsocks,39009795.0,79377887.0,2085379.2399999993,1.7612590529886323,1017328.9808301931,dead,918.7255439814815
que,sheharyarn,79512530.0,52859452.0,12294635.990000013,7.0064055212620024,5115614.511520032,unknown,611.799212962963
seqkit,shenwei356,6746411.0,1094399.0,3162997.8300000015,3.709990288243696,702879.581838871,alive,12.666655092592592
Daily-Question,shfshanyue,25046460.0,5266926.0,3808522.05,4.36429810474537,1543685.427734874,unknown,60.95979166666667
react-quick-tutorial,shiningjason,4230699.0,226075134.0,1594685.7499999804,0.8144670348058903,442598.20055433695,dead,2616.610347222222
azure-mobile-apps-quickstarts,ShreyashPromact,3591266.0,248650886.0,2908185.9499999993,2.3897750488447165,493176.8807147904,dead,2877.903773148148
QA,shuaihuaiyi,33344371.0,158872625.0,22252310.830000076,11.97376461988304,5412928.723617457,dead,1838.8035300925926
QZoneExport,ShunCai,11486744.0,20771670.0,9073430.56,7.3900430062041735,1556292.8715319275,unknown,240.4128472222222
qdirstat,shundhammer,7607316.0,7201949.0,3333743.2299999953,1.7679906679478221,651821.1378279503,unknown,83.3558912037037
tensorflow-deepq,siemanko,20147689.0,203132932.0,6632287.459999878,7.0970293674698794,2333939.390757078,dead,2351.075601851852
quadpy,sigma-py,23612687.0,18190282.0,22873451.08,73.4192361111111,9843373.81846481,alive,210.5356712962963
SignalR,SignalR,16235595.0,21944351.0,1361221.899999987,0.8942702412965703,587058.0320713781,unknown,253.98554398148147
simple-qrcode,SimpleSoftwareIO,34640282.0,31841061.0,13875678.559999907,9.08762628448181,2903771.974365095,unknown,368.5307986111111
sinatra,sinatra,5427868.0,1140417.0,1900088.25,1.2857969190098097,348011.40500866075,alive,13.199270833333333
awesome,sindresorhus,5165424.0,464404.0,2637026.7399999867,3.046726968215972,546405.2452717443,alive,5.375046296296296
p-queue,sindresorhus,17679803.0,5108838.0,15678143.819999995,18.521597736625512,3423577.334960408,alive,59.130069444444445
query-string,sindresorhus,25529374.0,27233005.0,13087114.000000002,13.51205590371876,2804768.0156780994,unknown,315.1968171296296
quick-look-plugins,sindresorhus,29977258.0,55681121.0,28686491.680000003,54.01613446969697,7622548.320529244,unknown,644.4574189814815
quick-lru,sindresorhus,44862621.0,4373472.0,33270441.540000018,42.83670475589226,7259663.843432249,alive,50.61888888888889
flutter-quill,singerdmx,2741819.0,18260.0,744759.0799999967,0.6939945376482093,159086.5231412034,alive,0.21134259259259258
Sitecore-Azure-Quickstart-Templates,Sitecore,18035996.0,4290793.0,7386885.679999999,10.804442199473181,1900911.9242878011,alive,49.66195601851852
go-qrcode,skip2,31925580.0,106373417.0,30668519.94,40.98054545454546,8347629.735262002,dead,1231.1738078703704
QuickSwitch,skittles9823,32779874.0,9955832.0,12879360.19999995,9.955275686077643,3246751.1764153456,alive,115.22953703703703
QtAutoUpdater,Skycoder42,51821289.0,20869449.0,6591669.839999997,5.01107065696649,2806756.5834695115,unknown,241.5445486111111
vim-quickui,skywind3000,23753056.0,5418387.0,8653486.199999953,5.257675238715278,2032355.0307912293,alive,62.7128125
SlackTextViewController,slackhq,14850496.0,157957438.0,1372527.4100000013,1.3013921257062147,734702.3166379175,dead,1828.211087962963
graphql-query-complexity,slicknode,25190476.0,37022038.0,19286217.97999992,15.189312955373405,3716552.1073586293,unknown,428.4958101851852
Slim,slimphp,7085043.0,2487426.0,1807456.799999996,1.067060338260812,367779.62696174183,unknown,28.78965277777778
QLScriptPublic,smallfawn,2147919.0,55977.0,928774.179999996,0.6052935836888076,188175.22793010614,alive,0.6478819444444445
CompetitiveProgrammingQuestionBank,smv1999,23135527.0,33849487.0,802699.4200000003,0.639290120724478,648002.8679228124,unknown,391.77646990740743
QA-Snake,SnakeHacker,31473264.0,144242808.0,19376359.03999995,12.039075901559455,4394284.16410368,dead,1669.4769444444444
socket,socketio,17875752.0,1782841.0,3005898.8499999964,2.2708528877314818,869703.9157876818,alive,20.634733796296295
quicklens,softwaremill,24378486.0,776783.0,10877469.079999985,6.735865883874279,2246917.2444595993,alive,8.990543981481482
you-get,soimort,7164092.0,8475423.0,1494041.2099999967,1.5876063212675682,339830.88644916436,unknown,98.09517361111111
node-qrcode,soldair,33771142.0,16655667.0,16767441.630000005,13.488481509203815,3421724.832703265,alive,192.77392361111112
GraphpostgresQL,solidsnack,53832222.0,207937935.0,38449293.24999994,21.04075842335391,9066131.96055723,dead,2406.6890625
prezto,sorin-ionescu,7179171.0,2265244.0,3575963.0999999987,2.54622943213233,662173.4821338733,alive,26.218101851851852
Malio-Theme-for-SSPANEL-By-GeekQu,sosomoo,3768827.0,104445344.0,296756.4400000003,0.3376948963235796,129666.00461251753,dead,1208.858148148148
awesome-quincy-larson-emails,sourabh-joshi,3031894.0,581234.0,1957314.9600000007,4.0035041099773245,471824.4023646764,alive,6.727245370370371
QuoJS,soyjavi,57313426.0,162862984.0,2871221.1600000355,2.8542423245614037,2553810.5257813483,dead,1884.9882407407408
Fast-Quadric-Mesh-Simplification,sp4cerat,59765412.0,56432834.0,48820749.959999934,44.83545291754018,11228832.957381234,unknown,653.1578009259259
laravel-query-builder,spatie,11828748.0,1923982.0,3310645.8800000018,2.4539282515956753,755952.742960093,alive,22.268310185185186
laravel-queueable-action,spatie,14936980.0,18692056.0,6699278.399999996,7.191656144781145,1681561.097003911,unknown,216.34324074074075
luigi,spotify,9122778.0,518971.0,1258965.7799999935,1.0668278173114392,312074.9501255142,alive,6.006608796296296
deep_q_rl,spragunr,20318906.0,233817504.0,5384570.120000031,4.114801531817052,1789949.8577340408,dead,2706.221111111111
qtawesome,spyder-ide,17345695.0,11236762.0,7100734.720000027,5.014465583868993,1659826.3641228706,unknown,130.05511574074075
qtpy,spyder-ide,14799533.0,351390.0,4523698.049999987,2.819442845530468,947493.7004638488,alive,4.067013888888889
querybuilder,sqlkata,18234723.0,3860885.0,4157949.220000003,3.4211058610156546,1022601.1639120883,alive,44.68616898148148
sqlmap,sqlmapproject,4808213.0,35025.0,574612.9900000008,0.5435242357080567,134481.8736427872,alive,0.4053819444444444
leakcanary,square,6903656.0,1742583.0,2618947.0,1.4830777224719902,489734.2153787704,alive,20.168784722222224
okhttp,square,16752308.0,145219.0,822023.04,0.8303343169920698,306208.0134370122,alive,1.680775462962963
picasso,square,21312966.0,4739992.0,3886164.1999999974,2.34347934960036,922398.8098729533,unknown,54.86101851851852
retrofit,square,8482537.0,96415.0,2793441.200000009,2.2888209836087277,600681.2374603031,alive,1.115914351851852
machine-learning-interview-questions,Sroy20,20047652.0,176148901.0,10145414.199999914,5.815933992704826,2538619.2062216084,dead,2038.7604282407408
react-query-tutorial,ssi02014,7269263.0,483989.0,4930176.3600000255,4.199720901690281,993165.8468777504,alive,5.601724537037037
burger-queen-api-mock,ssinuco,27116197.0,5549559.0,24012099.16999997,27.65759387860082,6512168.459290581,alive,64.23100694444445
qsym,sslab-gatech,33701719.0,29633813.0,25746935.639999993,23.988443554131056,5462317.607933448,unknown,342.98394675925925
quicktile,ssokolow,38746731.0,7281749.0,25459615.02999992,11.126004890171558,4369639.820593218,alive,84.27950231481482
quazip,stachenov,58257929.0,19716338.0,18340393.5,13.588739471483038,3799028.576685127,unknown,228.19835648148148
Dapper,StackExchange,25212844.0,835547.0,3967794.050000008,2.951772769793603,1006339.5345862551,alive,9.67068287037037
standard,standard,8690281.0,2140045.0,2315758.9000000046,1.5987768779605385,503439.88667660917,alive,24.769039351851852
StanfordQuadruped,stanfordroboticsclub,29958932.0,88543913.0,21372263.899999995,11.99587164750958,4363989.125423059,dead,1024.8138078703703
quivr,StanGirard,351034.0,20393.0,166479.1099999998,0.19226525602783992,35065.318429322644,alive,0.23603009259259258
jq,stedolan,28647279.0,246599.0,3733132.800000011,2.524089406885439,1004404.8614865171,alive,2.8541550925925927
Quality-Tools-for-Android,stephanenicolas,6853827.0,306566270.0,3860832.2000000025,1.8421011679292931,704199.9449934573,dead,3548.220717592593
GraphQLCasts,StephenGrider,1559381.0,209882344.0,932042.7500000033,0.6004022732668567,210400.17851476217,dead,2429.193796296296
Lyrical-GraphQL,StephenGrider,171995383.0,10914920.0,162055724.52999997,292.8575202546296,60190968.73740667,alive,126.33009259259259
android-interview-questions-cn,stormzhang,1389350.0,191175882.0,1062131.0999999994,0.6933457901757689,194651.77030101453,dead,2212.6838194444445
jQuery-rwdImageMaps,stowball,95015241.0,222028725.0,83985705.74999997,102.9352611400463,23567097.569342837,dead,2569.776909722222
interchain-queries,Stride-Labs,1458104.0,38598476.0,1386691.52,2.6477235623781676,444185.57479604706,dead,446.74162037037036
Quirk,Strilanc,31877108.0,56603064.0,5377535.570000034,2.1889418808576107,1540055.5009403152,unknown,655.1280555555555
loopback,strongloop,12102620.0,83804337.0,1350755.3000000014,1.1955999683689902,415087.10544304625,dead,969.9576041666667
styled-components,styled-components,9205125.0,1542519.0,1176527.199999999,0.7332775986165638,313622.5263158342,unknown,17.853229166666665
stylus,stylus,16585034.0,659324.0,1953997.240000006,1.1419597884561754,593821.2380567201,alive,7.631064814814815
node-browserify,substack,49417826.0,924411.0,2778620.930000014,2.0858633551673944,1418138.106532418,alive,10.69920138888889
angular-interview-questions,sudheerj,20537841.0,2646618.0,9958340.31999995,7.931464974996094,1961750.5315679892,alive,30.632152777777776
javascript-interview-questions,sudheerj,9146161.0,2758819.0,3143595.8000000017,3.3362576292772013,736814.3865992688,alive,31.930775462962963
reactjs-interview-questions,sudheerj,8342963.0,2140046.0,4145223.6500000064,4.382311181697393,840730.5468586582,alive,24.769050925925924
vuejs-interview-questions,sudheerj,8239812.0,12345927.0,7430262.75,11.042850188078704,1780684.708919589,unknown,142.89267361111112
Awesome-qr,sumimakito,68796260.0,61710082.0,12947705.569999987,15.120820075757575,6804499.434294885,unknown,714.2370601851852
AwesomeQRCode,sumimakito,15992848.0,149190516.0,14067460.119999982,7.856361557340472,2693172.93628898,dead,1726.7420833333333
vue-quill-editor,surmon-china,68034145.0,37601274.0,29021234.039999697,14.123740709246661,6834557.172849704,unknown,435.19993055555557
Rules-For-Quantumult-X,sve1r,10082302.0,743200.0,4546775.200000001,3.181430021751277,889242.3599322179,alive,8.601851851851851
svelte-query,SvelteStack,39461546.0,8433981.0,15301772.5999999,12.019074074074075,4527951.292347927,alive,97.61552083333333
svgo,svg,25747264.0,205985.0,3319524.5599999963,2.9432062520012807,1208695.8571390423,alive,2.3840856481481483
swagger-ui,swagger-api,4318719.0,43723.0,946524.3599999993,0.7372074147197544,230953.8355279375,alive,0.5060532407407408
jQuery-contextMenu,swisnl,34222304.0,22599534.0,7324561.760000002,4.704766536218539,1927951.5325459384,unknown,261.56868055555555
GraphQLmap,swisskyrepo,26430741.0,20222704.0,19586820.990000006,21.92468806003584,4403588.478294754,unknown,234.05907407407406
syncthing,syncthing,1119454.0,159256.0,417173.20000000036,0.49563022304951,84602.77187371199,alive,1.8432407407407407
systemjs,systemjs,15850091.0,6633619.0,2240551.280000006,1.6705428044569994,639513.5051820225,unknown,76.77799768518518
lab-mysql-first-queries,ta-data-lis,82269216.0,50314358.0,78156215.65000002,158.71648919753085,33585498.50301475,alive,582.3421064814814
Security_Engineer_Interview_Questions,tadwhitaker,67547097.0,3457944.0,63136329.60000002,102.58894345238096,18169529.137816742,alive,40.0225
quick-xml,tafia,1453894664.0,185117.0,3367227.2400000007,15.323349526211715,40588698.20470041,alive,2.1425578703703705
tailwindcss-container-queries,tailwindlabs,7415975.0,8254986.0,7213948.340000002,7.60640807748538,1917427.2319226358,unknown,95.54381944444444
Aristo-jQuery-UI-Theme,taitems,254797562.0,76855995.0,150230651.64000052,90.49752109053499,37811319.000399545,alive,889.5369791666667
vscode-qq,takayama-lily,5207384.0,59821937.0,3388269.669999998,2.9322828748219374,688562.9966624455,dead,692.3835300925925
simple_dqn,tambetm,59718049.0,145967228.0,13872311.599999972,10.544038204009794,5632094.044994743,dead,1689.4355092592593
Stop-Ask-Questions-The-Stupid-Ways,tangx,33855745.0,56814605.0,33704859.16,76.71685706018519,11633946.301315425,unknown,657.5764467592593
react-query-devtools,tannerlinsley,4222826.0,89262801.0,1919551.3099999977,2.8075525120027436,552387.7494721994,dead,1033.1342708333334
query,TanStack,2616405.0,48860.0,590103.0999999999,0.6383561002408659,157951.1252459291,alive,0.5655092592592592
QuantumultX-Script,Tartarus2014,10191150.0,64347356.0,9566078.039999997,5.627765239197531,1902388.163586151,dead,744.7610648148149
PyQt5-Apps,taseikyo,13667635.0,79267645.0,9138828.970000016,14.542766203703703,2327406.632076364,dead,917.4495949074075
todomvc,tastejs,92262030.0,88085.0,1483758.8400000047,1.554767470300489,1811606.8444144693,alive,1.0195023148148148
quinesnake,taylorconor,1125706.0,141306819.0,1096459.3599999999,3.694748263888889,542321.7360770111,dead,1635.4955902777779
questions-for-employers,tBaxter,23827848.0,5557610.0,21023851.55999998,23.129704119183288,5103289.989217795,alive,64.32418981481482
java-string-similarity,tdebatty,33189577.0,55962928.0,18538727.27999998,11.626120171144505,3556322.6413078834,unknown,647.7190740740741
Question-Generation-Paper-List,teacherpeterpan,8132001.0,63630630.0,7043090.000000001,10.91905521953405,1704634.9166041797,dead,736.465625
capybara,teamcapybara,5418930.0,2002539.0,1360924.0199999758,1.1762039178401342,286753.2839746177,unknown,23.177534722222223
project-redux-quiz-old,Technigo,10923937.0,35125275.0,10862017.799999999,17.682013279727098,2578135.7126928978,dead,406.54253472222223
querypath,technosophos,181988228.0,27043270.0,9963662.08,8.922748913289379,7798832.582509786,unknown,313.0008101851852
quill,techx,12229181.0,104275738.0,10025882.819999997,5.206438002843668,1584396.562724867,dead,1206.8951157407407
mars,Tencent,2832852.0,682041.0,1157311.5600000012,1.30914856129095,232236.27411343728,alive,7.893993055555556
QMUI_Android,Tencent,28851553.0,9057826.0,1989738.0599999954,2.2638978079370333,1043811.0306448085,unknown,104.83594907407408
QMUI_iOS,Tencent,19117459.0,7833248.0,4517288.380000008,3.2503696849608694,1165626.5196556223,unknown,90.66259259259259
QMUI_Web,Tencent,52965348.0,25345486.0,5871336.209999976,4.113775104045684,2823026.176478408,unknown,293.3505324074074
models,tensorflow,2665274.0,531661.0,265750.5999999995,0.30782683380456793,67171.23426197821,unknown,6.153483796296296
quantum,tensorflow,11846406.0,10202316.0,2233688.1599999913,1.582005285542849,662175.8548389006,unknown,118.08236111111111
tesseract,tesseract-ocr,22813918.0,6859.0,1432482.6600000008,0.9680270697774478,470055.86157646525,alive,0.07938657407407407
textmate,textmate,12020811.0,64729239.0,915184.5499999977,0.5892010671634108,311976.66001427715,dead,749.1810069444444
qt,therecipe,23580934.0,99595241.0,3411898.359999997,2.4082564777692927,1005726.7295361843,dead,1152.7226967592592
qr,theyakka,37313884.0,14710309.0,24733214.46000003,19.96890545808967,5185705.1032614065,alive,170.2582060185185
devdocs,Thibaut,3381351.0,620706.0,1003231.9200000006,0.6982883250123929,197855.44436441307,alive,7.184097222222222
vim-quickrun,thinca,13481742.0,41346018.0,6262729.2,4.9095731244064575,1243777.181138652,dead,478.541875
starter-solving-problems-with-stacks-and-queues,Thinkful-Ed,243.0,87117044.0,243.0,0.0028125,,dead,1008.2991203703704
starter-stacks-queues,Thinkful-Ed,247872.0,87702317.0,246154.28,1.582878086419753,125637.83768170053,dead,1015.073113425926
bootswatch,thomaspark,7268972.0,712790.0,2401611.120000005,1.8847776900412974,468782.9710752456,alive,8.24988425925926
bourbon,thoughtbot,31792790.0,10147980.0,4310972.179999977,3.7241855376467,1622128.4777060533,unknown,117.45347222222222
paperclip,thoughtbot,47767087.0,67511303.0,2273988.3299999977,2.6117798249568027,1282740.4892533487,unknown,781.3808217592592
QNASMINI,thunder439,1899332.0,13105371.0,1585063.600000001,1.4785885141093473,417592.19407209667,dead,151.68253472222221
awesome-quant,thuquant,23976443.0,85272116.0,23317819.599999998,25.638842762799566,4861003.8269858025,dead,986.945787037037
QuickNews,tigerguixh,59365609.0,147546120.0,56046259.210000016,31.81212873931624,11130552.28031581,dead,1707.7097222222221
SpringBootQuartz,tjfy1992,7082149.0,186167535.0,6990459.96,18.104673353909465,2825091.3578237947,dead,2154.716840277778
commander,tj,7336332.0,1639977.0,4112248.269999997,3.559487633917972,733180.2228438096,alive,18.98121527777778
qstock,tkfy920,7746.0,14038978.0,7746.0,0.08965277777777778,,dead,162.4881712962963
questionary,tmbo,24434734.0,1381881.0,3822859.739999987,3.3257171599169264,1306932.7417008448,alive,15.993993055555556
test-queue,tmm1,96939887.0,4746582.0,15246953.199999997,9.94534348571012,5565499.98258242,alive,54.93729166666667
jsdom,tmpvar,9936599.0,13612470.0,1812228.6800000018,1.3492660148045694,427681.6942118848,unknown,157.5517361111111
tmux,tmux,4321547.0,114870.0,818226.1999999966,0.587579000076719,172277.3876843246,alive,1.3295138888888889
py-apple-quadruped-robot,ToanTech,17436830.0,49134489.0,14147596.399999991,12.347034570431088,2954863.447303835,dead,568.6862152777778
QtQuickExample,toby20130333,38370290.0,137162380.0,35672553.39999998,43.86711676954732,9123462.03288782,dead,1587.5275462962964
public-apis,toddmotto,2831849.0,51376696.0,732799.159999997,0.4832823731252251,142242.02716489235,dead,594.6376851851852
qlmarkdown,toland,66796431.0,120269592.0,25343876.859999996,32.322757211538466,7379473.578802068,unknown,1392.0091666666667
weapp-qrcode,tomfriwel,65758703.0,30834137.0,54314354.29999993,38.514705364331725,11315359.12210172,alive,356.87658564814814
qsreplace,tomnomnom,82187479.0,42781581.0,79802766.24999999,245.61596064814816,40664051.53339248,alive,495.1571875
django_quiz,tomwalker,29040267.0,146806221.0,18928927.320000015,8.778653967722743,3345306.258395643,dead,1699.1460763888888
ehentai-qt,tonquer,13141422.0,6864599.0,10273748.88000001,11.50053058862434,2474285.5755776423,alive,79.45137731481482
JMComic-qt,tonquer,9679153.0,386934.0,8730254.919999994,12.818071933962264,2317701.8671684777,alive,4.478402777777778
picacg-qt,tonquer,10384952.0,4703157.0,4339065.119999989,3.3838862753882912,996541.3655082529,unknown,54.4346875
think-queue,top-think,48222209.0,10433879.0,25346138.599999856,29.23224702380952,6452251.130794742,alive,120.76248842592592
torch7,torch,24961616.0,143261272.0,1912643.4000000092,1.9755264471057883,998437.2959009449,dead,1658.1165740740742
tornado,tornadoweb,4473311.0,172925.0,1301864.060000001,1.104553849772232,255096.21426607162,alive,2.001446759259259
vim-fugitive,tpope,6396196.0,197996.0,3151491.0,2.385735585946244,564581.6363735974,alive,2.2916203703703704
DynQRs,trendingtechbiz,125.0,56247484.0,125.0,0.0014467592592592592,,dead,651.0125462962963
jQuery-Timepicker-Addon,trentrichardson,110824319.0,126792093.0,4002426.639999981,4.284641553549771,3975655.8277108865,unknown,1467.5010763888888
WebQuake,Triang3l,53498457.0,142938877.0,38471841.59999996,18.692258379247015,6827956.9937052345,dead,1654.3851504629629
test-your-sysadmin-skills,trimstray,8462821.0,123439409.0,3072621.4000000004,1.6296947583176398,657663.162678698,dead,1428.6968634259258
hector_quadrotor,tu-darmstadt-ros-pkg,150027309.0,20350426.0,7272537.879999994,10.371560173404959,7898765.174696931,unknown,235.53733796296297
back-end-developer-interview-questions,tvandame,24731438.0,189615228.0,18521794.109999973,16.334969589687727,4052985.9790953486,dead,2194.6206944444443
How-To-Ask-Questions-The-Smart-Way,tvvocold,154258970.0,49141981.0,150751231.07999998,516.5875,67585211.23334007,alive,568.7729282407407
bootstrap-sass,twbs,84579063.0,12801233.0,3653560.1699999603,4.125038461538462,3123325.600843229,unknown,148.1624189814815
ratchet,twbs,4814312.0,240244192.0,1640987.5199999986,0.8808966804992985,353642.22469490976,dead,2780.604074074074
video-quickstart-js,twilio,26626747.0,37502811.0,16024350.579999996,17.05197926731079,3506021.532461181,unknown,434.0603125
SDE-Interview-Questions,twowaits,28546631.0,63314197.0,9219548.500000026,4.001918228850435,2158088.1231067334,dead,732.8032060185185
Qix,ty4z2008,25529344.0,38596442.0,2534435.7499999995,2.3453987152241114,960032.7569379227,unknown,446.7180787037037
BigQuery-Python,tylertreat,36126241.0,61010054.0,12736414.13000002,7.879692252482929,2929501.670751497,unknown,706.1348842592593
quickchart,typpo,6530536.0,2186527.0,3525513.9200000023,3.4293031176626525,759539.915649841,alive,25.30702546296296
elementQuery,tysonmatanich,14826.0,326628349.0,14552.32,0.0640432098765432,8051.724370178934,dead,3780.4207060185186
Quick-Cocos2dx-Community,u0u0,25155924.0,22328315.0,3205486.3700000094,3.3806927313663167,1189907.0114459547,unknown,258.42957175925926
queryparser,uber,83663831.0,58991193.0,50801153.71999973,34.86695979780801,12128133.904924223,unknown,682.7684375
AdvancedAndroid_ClassicalMusicQuiz,udacity,141406799.0,63973541.0,123506425.7299999,120.39458664021164,37718646.23594433,alive,740.4345023148148
CarND-MPC-Quizzes,udacity,87057026.0,60948981.0,42072039.81000005,27.22024417562724,11169987.864709668,unknown,705.4280208333333
RL-Quadcopter-2,udacity,55824417.0,63974125.0,53351135.640000015,110.14737847222223,17322194.440390833,unknown,740.441261574074
ud843-QuakeReport,udacity,182957271.0,53868559.0,182957271.0,2117.5610069444447,,alive,623.4786921296296
