Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days),Status,Last_Commit_Date
questionary,tmbo,24434734.0,1381881.0,3429806.599999999,14.692164750957856,4548437.277372766,alive,15.993993055555556,verify,2024-01-12T09:43:33Z
tmux,tmux,2415261.0,114870.0,593055.9999999998,2.0097729086845466,463981.32550547255,alive,1.3295138888888889,True,2024-03-13T14:01:09Z
qsreplace,tomnomnom,82187479.0,42781581.0,70263915.24999997,245.61596064814816,40664051.53339248,alive,495.1571875,False,2022-06-23T20:13:39Z
ehentai-qt,tonquer,13141422.0,6864599.0,8845771.2,18.079983237547893,3271788.9206218086,alive,79.45137731481482,False,2023-08-13T13:10:01Z
JMComic-qt,tonquer,9679153.0,386934.0,7463738.599999998,18.033835408684546,2789266.745418849,alive,4.478402777777778,True,2024-03-11T02:19:55Z
picacg-qt,tonquer,10384952.0,4703157.0,6592232.19999999,13.417955379948916,2489238.7869470296,alive,54.4346875,verify,2024-01-12T15:05:44Z
think-queue,top-think,48222209.0,10433879.0,22079723.399999995,64.7913437899106,10325863.198122697,alive,120.76248842592592,False,2023-07-03T05:42:01Z
tornado,tornadoweb,2110340.0,172925.0,982176.3999999998,2.736053639846743,461387.3608099569,alive,2.001446759259259,True,2024-03-03T17:04:16Z
vim-fugitive,tpope,4657750.0,197996.0,3096734.599999996,8.127703144955301,1145501.3024564392,alive,2.2916203703703704,True,2024-03-04T00:57:59Z
hector_quadrotor,tu-darmstadt-ros-pkg,150027309.0,20350426.0,26671817.79999993,84.38286717752236,28440940.235468578,alive,235.53733796296297,False,2023-03-14T09:31:04Z
How-To-Ask-Questions-The-Smart-Way,tvvocold,154258970.0,49141981.0,136720275.39999998,516.5875,67585211.23334007,alive,568.7729282407407,False,2022-04-11T05:26:59Z
bootstrap-sass,twbs,84579063.0,12801233.0,21570873.799999967,64.65143039591315,16403029.867909243,alive,148.1624189814815,False,2023-08-07T14:14:08Z
quickchart,typpo,6530536.0,2186527.0,5285679.399999999,12.260978607918263,1788616.9867203182,alive,25.30702546296296,True,2024-02-27T05:26:07Z
ud843-QuakeReport,udacity,182957271.0,53868559.0,182957271.0,2117.5610069444447,,alive,623.4786921296296,False,2022-02-15T12:30:41Z
uikit,uikit,437321.0,113960.0,296756.19999999925,0.4763038793103448,111768.13072360241,alive,1.3189814814814815,True,2024-03-12T13:28:20Z
react-awesome-query-builder,ukrbublik,7525084.0,293091.0,3370194.7999999914,6.386289511494253,1629882.6904515577,alive,3.3922569444444446,False,2023-10-28T14:35:09Z
quick-scope,unblevable,23630750.0,7265901.0,13341701.199999994,33.66118095466155,5694905.875064125,alive,84.09607638888889,False,2023-08-08T21:41:39Z
uWebSockets,uNetworking,4175252.0,1228183.0,2445307.3999999985,5.641902937420179,996358.2016752494,alive,14.215081018518518,True,2024-03-15T18:05:42Z
zsh-quickstart-kit,unixorn,8133562.0,2114896.0,2547348.399999999,7.523912835249042,1591461.5664861999,alive,24.477962962962962,True,2024-02-29T15:38:11Z
qbittorrent-nox-static,userdocs,7755972.0,575671.0,4573669.599999994,9.080783844189016,1782958.6531972212,alive,6.662858796296296,True,2024-03-14T20:09:43Z
EasyQRCodeJS,ushelp,33443630.0,413630.0,8988006.199999997,32.370449393358875,6454310.704929043,alive,4.78738425925926,verify,2024-02-05T16:30:00Z
QuickDraw,uvipen,69992003.0,25331320.0,63026001.19999998,144.10430439814814,26500023.383158363,alive,293.1865740740741,False,2023-01-11T19:31:20Z
qskinny,uwerat,683545.0,114681.0,423702.5999999998,1.1480260217113665,169242.45902562948,alive,1.3273263888888889,True,2024-03-15T12:22:12Z
bootstrap-datepicker,uxsolutions,35943871.0,14790697.0,22664851.599999964,46.277359913793106,8511701.293400567,alive,171.18862268518518,False,2023-05-13T19:28:23Z
vapor,vapor,2255055.0,725574.0,1209691.5999999999,5.043479406130269,532309.1456761364,alive,8.397847222222222,True,2024-02-20T13:51:27Z
quiver,varkor,5020988.0,617433.0,765155.1999999994,2.9728093071519797,937254.8224848649,alive,7.146215277777777,verify,2024-02-13T11:18:04Z
spring-boot-quick,vector4wang,12862593.0,1240410.0,1295231.9999999995,7.004614463601532,2381923.4794108868,alive,14.356597222222222,False,2023-10-17T15:26:30Z
awesome-docker,veggiemonk,2335153.0,1006979.0,2171011.1999999997,7.2970557950191575,750707.8081433935,alive,11.654849537037038,True,2024-02-29T14:34:58Z
1on1-questions,VGraupera,47873721.0,19771688.0,24073327.99999997,38.152708732439336,10530242.616406815,alive,228.83898148148148,False,2023-03-17T03:51:52Z
video,videojs,2851155.0,662170.0,1633740.5999999978,3.7746252394636017,652758.6049211462,alive,7.66400462962963,Error,
vim-airline,vim-airline,6654435.0,1772880.0,3433578.7999999993,9.226367337164751,1549627.5245237094,alive,20.519444444444446,True,2024-02-17T14:29:08Z
Qogir-icon-theme,vinceliuice,1901534.0,165042.0,1782992.7999999998,5.064076468710089,613845.4194632613,alive,1.9102083333333333,True,2024-02-21T12:42:24Z
Qogir-theme,vinceliuice,2342818.0,457835.0,2123965.8,6.4946108716475095,802382.2099114973,alive,5.299016203703704,True,2024-03-10T11:06:40Z
awesome-python,vinta,19112607.0,9534172.0,10929634.999999993,31.01488785121328,4540920.073687121,alive,110.34921296296297,True,2024-02-22T16:33:07Z
qobuz-dl,vitiko98,20229996.0,6139397.0,15254880.6,29.933157327586205,5222368.9771845015,alive,71.05783564814814,False,2023-08-21T22:36:43Z
QA_bible,VladislavEremeev,13897147.0,2800375.0,8130275.399999992,18.81011135057471,3209506.537726616,alive,32.41174768518518,True,2024-02-28T13:06:18Z
awesome-ios,vsouza,5211786.0,8863.0,2727134.0,7.010669300766283,1183524.2487609403,alive,0.10258101851851852,verify,2024-01-29T14:45:25Z
awesome-vue,vuejs,1631006.0,637231.0,1052296.2,3.38165469348659,394224.579140357,alive,7.375358796296296,verify,2024-01-27T08:44:32Z
vue,vuejs,15350219.0,749060.0,5168294.99999999,12.728680156449553,3086227.46793156,alive,8.669675925925926,verify,2023-12-31T13:23:55Z
vuex,vuejs,13169525.0,7302063.0,10488538.799999991,26.963026021711368,3699773.916898114,alive,84.51461805555556,False,2023-08-08T11:38:57Z
QuantumultX,w37fhy,13740093.0,1939474.0,7317585.79999998,12.380396312260537,3200977.9855253133,alive,22.44761574074074,False,2023-10-09T13:15:26Z
wks-quickstart-firekube,weaveworks,80513468.0,5480729.0,12194779.999999994,48.997332375478926,15091090.055731837,alive,63.43436342592592,False,2023-08-29T13:34:31Z
design,WebAssembly,33604997.0,715611.0,27394178.399999976,71.82673092273308,8821246.072090268,alive,8.282534722222222,True,2024-02-22T21:47:06Z
wekan,wekan,424254.0,35576.0,282700.5999999999,0.9595625798212005,120532.09328532124,alive,0.41175925925925927,True,2024-03-14T18:38:18Z
paper-qa,whitead,2732834.0,29168.0,1061312.9999999998,4.4865030332056195,554566.4978227025,alive,0.3375925925925926,True,2024-03-13T19:26:11Z
qinglong,whyour,530313.0,147344.0,399130.5999999997,1.24339998403576,133404.30736664904,alive,1.7053703703703704,True,2024-03-14T09:37:52Z
Express-Quests,WildCodeSchool,39597975.0,33991.0,33774248.249999985,117.81730902777778,19614917.9295904,alive,0.39341435185185186,False,2023-10-31T14:33:29Z
awesome-quant,wilsonfreitas,1795755.0,572977.0,1141584.9999999995,3.2378619891443168,468362.8147769401,alive,6.631678240740741,True,2024-03-11T10:31:51Z
winston,winstonjs,3450198.0,1561054.0,2939087.5999999987,8.586286717752236,1032579.6474314452,alive,18.06775462962963,True,2024-03-04T01:36:29Z
awesome-quantified-self,woop,44166313.0,6474487.0,9585122.2,41.21728727650064,8502995.702644087,alive,74.93619212962963,True,2024-02-20T17:47:55Z
QP-Gallery-Releases,WSTxda,7224687.0,204728.0,5299607.599999998,11.16005946679438,1824452.3747115526,alive,2.369537037037037,True,2024-03-02T19:08:34Z
front-end-interview-questions,wwwebman,71413469.0,13137973.0,28003545.99999998,66.78794699872286,14723459.622345852,alive,152.05987268518518,False,2023-06-01T22:33:47Z
handlebars,wycats,18067230.0,3557740.0,5913630.999999993,16.997049409323115,3584530.540500895,alive,41.1775462962963,Error,
gold-miner,xitu,10584023.0,1324072.0,5033056.799999992,9.628024425287357,2286944.851430679,alive,15.324907407407407,verify,2024-01-21T07:30:23Z
QtExamples,XMuli,9273072.0,1171360.0,6005020.8,15.34236230842912,2401452.1323520713,alive,13.557407407407407,verify,2024-01-24T18:22:34Z
PHP-Source-Query,xPaw,23546784.0,3166283.0,18961788.599999987,40.987220625798216,6672949.605126109,alive,36.64679398148148,False,2023-09-25T08:28:37Z
XX-Net,XX-net,1984528.0,237443.0,1170160.7999999984,2.7417393039591316,457112.14508304326,alive,2.7481828703703703,True,2024-03-06T07:46:01Z
python_interview_questions,yakimka,25053756.0,21774966.0,23788648.2,58.10027584876543,9038338.648783937,alive,252.02506944444445,True,2024-02-21T01:51:23Z
interview-questions,YauhenKavalchuk,4771645.0,1497604.0,3840777.7999999956,5.769131146232439,1272061.2954288837,alive,17.33337962962963,True,2024-03-12T08:53:09Z
quiz,yegor256,129080442.0,23314771.0,120152065.54999998,365.4460763888889,53059893.47361,alive,269.84688657407406,False,2023-02-04T03:40:29Z
yii2-queue,yiisoft,5730404.0,2447831.0,4274411.799999996,7.656991938058748,1477430.9199304946,alive,28.331377314814816,verify,2024-02-01T08:15:03Z
local-ai-stack,ykhli,58868.0,10152.0,29107.19999999999,0.058712084929757345,12930.156453855547,alive,0.1175,False,2023-11-29T18:14:13Z
QIIME2ChineseManual,YongxinLiu,35883503.0,8155916.0,22161816.59999997,49.448516922094505,8564885.709922532,alive,94.39717592592592,False,2023-07-29T14:28:04Z
Data-Science-Interview-Questions-Answers,youssefHosni,5348575.0,2774677.0,3091886.199999996,6.519523866538953,1225769.892816048,alive,32.11431712962963,verify,2024-01-23T06:29:08Z
QuantumultX,yqc007,4078523.0,141741.0,1241546.7999999993,4.142451708173691,790205.1773376904,alive,1.6405208333333334,True,2024-03-14T09:57:35Z
quadrotor,yrlu,78648439.0,41790982.0,55412827.49999998,85.65861479377105,20548736.10848437,alive,483.6919212962963,False,2022-07-05T07:23:38Z
QMPlay2,zaps166,1751823.0,614155.0,902707.599999998,2.2388848978288634,382275.23258251994,alive,7.108275462962963,True,2024-03-12T21:37:10Z
hyper,zeit,585869.0,59456.0,274570.6,0.5117991698595147,125943.74841417617,alive,0.6881481481481482,True,2024-02-28T05:53:52Z
go-queue,zeromicro,14063486.0,1852096.0,6460084.199999994,17.700947876756064,3072784.724230802,alive,21.436296296296295,False,2023-10-10T13:31:44Z
q,zestyping,40629588.0,13862721.0,27400612.999999948,48.587782567049814,10276519.320842842,alive,160.44815972222221,verify,2023-12-18T23:10:02Z
qrcode,zpao,12801097.0,243718.0,9045310.199999988,16.940680874840357,3281061.0824476876,alive,2.8208101851851852,Error,
rule_for_quantumultX,zqzess,604803.0,167234.0,405604.39999999997,1.4483097860791827,158056.6175697997,alive,1.9355787037037038,True,2024-03-11T01:30:21Z
zxing,zxing,3024047.0,118115.0,883033.5999999999,3.1919480363984674,596766.5134566631,alive,1.3670717592592592,True,2024-03-11T12:30:06Z
